,date,btc_hashrate,eth_hashrate,ltc_hashrate,btc_tweets,eth_tweets,ltc_tweets,btc_transactions,eth_transactions,ltc_transactions,btc_marketcap,eth_marketcap,ltc_marketcap,btc_difficulty,eth_difficulty,ltc_difficulty
3391,2018-04-17,2.9136608491419E+19,2.5571933629823E+14,2.0418554827361E+14,56111,22251,4633,201658,742823,30020,137013680134,50635139774,7567579197,3839316899030,3.1327956352998E+15,7219603
3392,2018-04-18,3.0538513295665E+19,2.4929087293796E+14,2.1568559739502E+14,56720,20823,3678,200580,703293,28570,137202134542,50930832634,7703593105,3839316899030,3.0781585781766E+15,7309402
3393,2018-04-19,3.2080343374316E+19,2.5650782888312E+14,2.3244697872644E+14,57013,21853,3957,213345,814318,30261,139894626407,53778105432,7999107052,3839316899030,3.0983609074757E+15,7309402
3394,2018-04-20,3.2127784497778E+19,2.5025256717642E+14,2.1831235112630E+14,57190,22322,6254,207640,832220,33553,143676393567,57857913984,8398019195,3839316899030,3.07011167324E+15,7373027
3395,2018-04-21,2.7381829415621E+19,2.5983970987971E+14,2.3674349607103E+14,56176,26416,3782,193816,746104,27629,149728516967,59845674749,8404176974,3839316899030,3.1682460214784E+15,7708072
3396,2018-04-22,3.0732363520493E+19,2.5664563776065E+14,2.4079070656628E+14,59404,24244,3646,171710,748858,26376,151337446783,61629834069,8377207808,3839316899030,3.1467362933675E+15,7708072
3397,2018-04-23,3.0108693302278E+19,2.608026586839E+14,2.3943753736543E+14,59885,32778,3670,226200,802870,29507,151551479590,63312973034,8478433022,3839316899030,3181240721748997,7708072
3398,2018-04-24,2.9174173283815E+19,2.555995868364E+14,2.6122777290737E+14,67323,39034,5045,254334,816286,36949,158354804138,68281391633,9102752799,3839316899030,3132065745809743,8321058
3399,2018-04-25,2.7646548997112E+19,2.5781598916116E+14,2.3737279752867E+14,65523,32277,5556,213032,799014,34019,156790665071,63795842709,8513418512,3839316899030,3129306090801151,8376785
3400,2018-04-26,2.5735573901952E+19,2.6735898073294E+14,2.3200623059811E+14,64330,28012,6021,216591,793873,29268,151079690229,62535596490,8251516177,3839316899030,3.2131811061853E+15,8376785
3401,2018-04-27,2.5991210440055E+19,2.5787979901844E+14,2.3797634426501E+14,55754,23927,4961,210977,764479,31274,156767836123,65946316655,8476147284,3943557223452,3152285278420487,8356854
3402,2018-04-28,2.6483167957495E+19,2.5423616746013E+14,2.4899592389954E+14,49473,20707,4173,203553,775321,28846,157141990489,67051412866,8455243350,4022059196165,3128856393102740,8329065
3403,2018-04-29,3.1034751760589E+19,2.6561857421037E+14,2.5673309497594E+14,46959,22899,4130,180640,756651,29353,159117085801,67838614300,8576756654,4022059196165,3.1908297010047E+15,8329065
3404,2018-04-30,2.964360678309E+19,2.6414534894408E+14,2.6489490274907E+14,49151,21235,3899,214952,778133,31786,158100040416,67691294607,8503890268,4022059196165,3196315559599619,8425648
3405,2018-05-01,3.1661504492854E+19,2.5646161728229E+14,2.7364402585044E+14,49777,22345,4012,199801,713839,29737,153028422002,65256122565,8198895246,4022059196165,3113972523544065,9006200
3406,2018-05-02,3.0421191117413E+19,2.6196241443561E+14,2.6286797032458E+14,48137,22845,4613,212156,787722,32848,155153173505,67338243910,8383523680,4022059196165,3111333123485250,9006200
3407,2018-05-03,2.9641815081449E+19,2.6296568974572E+14,2.5048835545303E+14,50882,21888,4574,228370,839586,36421,159565398826,72834612159,8794247635,4022059196165,3.1645944574011E+15,9006200
3408,2018-05-04,2.9591251218899E+19,2.6596956875151E+14,2.6487364435594E+14,57751,21845,4463,218931,1000526,35402,164395959972,77708203994,9138867189,4022059196165,3.2027944456678E+15,9002036
3409,2018-05-05,2.8285926095496E+19,2.703255806275E+14,2.7731335997495E+14,50536,26531,4720,202542,789261,33200,167376000048,80349279799,9847205484,4022059196165,3.2421958150312E+15,8999933
3410,2018-05-06,3.1442024919237E+19,2.7078583097808E+14,2.8847092447068E+14,47589,21560,3508,171624,691273,28210,164225428668,78703691992,9737499510,4022059196165,3.2719822027622E+15,8999933
3411,2018-05-07,2.7854354701489E+19,2.7647622728467E+14,2.8944221682935E+14,53424,20120,3712,204913,789863,31101,159304488371,73807393950,9259068606,4022059196165,3.3277802460206E+15,9320943
3412,2018-05-08,2.8664120093875E+19,273676598352453,2.8778446283152E+14,52302,18752,3737,217671,820098,31268,157869567921,74401473906,9152246674,4022059196165,3.3435685653095E+15,9758801
3413,2018-05-09,3.0633247896847E+19,2.7009425983491E+14,2.8046491809752E+14,54594,17990,4122,206419,831127,31099,156662036603,73507370560,8835499401,4022059196165,3268429357612428,9758801
3414,2018-05-10,3.2400022293042E+19,2.7004359129913E+14,3.0075264814924E+14,53621,18843,3601,208807,854827,31719,157999033324,74931950739,8844044136,4022059196165,3279763711930116,9760989
3415,2018-05-11,2.7176008870315E+19,2.729515242165E+14,2.8571478308861E+14,55128,19660,3565,213497,826099,33882,148440592478,69462960221,8023291483,4138123233246,3.2852119129817E+15,9976815
3416,2018-05-12,3.0726124067899E+19,2.7886615873097E+14,2.9840501091641E+14,48718,17229,3117,181889,788487,28876,143578073093,66725512542,7831999997,4143878474754,3.3670820764772E+15,9976815
3417,2018-05-13,3.316398573158E+19,2.7835910735622E+14,3.0680010752753E+14,46131,17133,3612,158646,762439,27074,145774669353,69969835129,8018728653,4143878474754,3.3970101869749E+15,9976815
3418,2018-05-14,2.6762301438945E+19,2.7298531449268E+14,2.9981542338931E+14,52460,19389,4389,209565,801650,32093,146285014957,71460378958,8059478859,4143878474754,3.3221582328359E+15,10267458
3419,2018-05-15,3.0676155236686E+19,2.6945103179298E+14,2.927334050636E+14,50376,21123,3917,214633,779210,31630,147267309291,71979551615,8146652353,4143878474754,3262634125326329,10420962
3420,2018-05-16,3.322707134017E+19,2.6981342106722E+14,3.139340239278E+14,49167,19781,3193,208284,807257,31414,141141298387,69148432131,7785341246,4143878474754,3286345183564998,10420962
3421,2018-05-17,3.4238036438263E+19,2.7263880210462E+14,3.1189905280209E+14,47708,20770,3643,192551,835761,31063,141255467395,69643904713,7798205869,4143878474754,3.280925637938E+15,10469117
3422,2018-05-18,2.6852459624851E+19,2.7056335849142E+14,3.1714245759504E+14,46685,20202,3191,211348,831831,30415,138163616675,67560902301,7524570769,4143878474754,3236627209022472,10635470
3423,2018-05-19,3.0876601601514E+19,2.7188503665067E+14,2.9432242609321E+14,40643,17247,2830,173120,846288,26596,140756070592,69382324328,7667668543,4143878474754,3.2502117288184E+15,10635470
3424,2018-05-20,3.2193615017243E+19,2.7577234835743E+14,3.0356492654334E+14,41628,18448,2824,158519,777283,26436,142683625758,70818488074,7770712737,4143878474754,3.307964523985E+15,10635470
3425,2018-05-21,2.9429765318149E+19,2.7823388094675E+14,3.229076910834E+14,44301,19802,3666,202490,802211,30491,144367868030,70422807228,7750361394,4143878474754,3341722032929884,10653678
3426,2018-05-22,3.4548836876722E+19,2.7501066286102E+14,3.1154257297103E+14,44097,18017,3339,203186,822409,31372,140724865089,67875739501,7523459473,4143878474754,3.3232814140371E+15,10659804
3427,2018-05-23,2.9912647358198E+19,2.7425275559891E+14,3.2469304890011E+14,49303,19611,3463,223034,833377,34215,133150825196,61267713000,7030530667,4143878474754,3.2521725264703E+15,10659804
3428,2018-05-24,3.3043783410977E+19,2.6435901808942E+14,3.4288369655172E+14,46043,17732,2256,206682,811167,31260,128649107588,58508299994,6845146313,4219142059013,3.2236100663189E+15,10926181
3429,2018-05-25,3.5020426447876E+19,266436039444785,3.1805346874777E+14,42093,18032,2093,196005,800838,27911,127912677336,59281723705,6833306313,4306949573982,3.2029916697295E+15,11307953
3430,2018-05-26,3.4757983858367E+19,2.7078618693625E+14,3.1031632795348E+14,38020,15775,3004,158621,761932,22351,128110497671,59446427651,6838754943,4306949573982,3.2531277756716E+15,11307953
3431,2018-05-27,3.5747007926919E+19,2.6437538393748E+14,3.1234242763409E+14,43809,17270,2354,144140,776024,21214,125209319351,57403473280,6692383087,4306949573982,3.215113696439E+15,11307953
3432,2018-05-28,3.4364958874501E+19,2.6901838938789E+14,3.1205344380089E+14,44801,17979,2458,188907,861002,25213,123985814281,53694973479,6510593248,4306949573982,3.2323920357928E+15,10998742
3433,2018-05-29,3.2587311037301E+19,2.6808278640553E+14,3.1121302458853E+14,46903,19227,2701,204630,812183,26702,124635051872,54158628355,6619975337,4306949573982,3218952939947267,10923292
3434,2018-05-30,3.2432292535186E+19,2.6587098323462E+14,2.9510910083853E+14,51863,19800,2815,203903,817018,25487,127093915409,56097121189,6778139924,4306949573982,3.1772581435731E+15,10923292
3435,2018-05-31,3.6883203125262E+19,2.7221965447516E+14,2.8473315603922E+14,47154,18928,2562,209356,832716,26334,128174539813,57129714302,6758351452,4306949573982,3.2493031020081E+15,10849156
3436,2018-06-01,3.6008271801562E+19,2.6113509886615E+14,2.9507580409817E+14,45316,18471,2517,205315,758117,25487,127926777063,57536710257,6753205253,4306949573982,3.1516541306116E+15,10450677
3437,2018-06-02,3.5992001148567E+19,2.6806280780911E+14,2.9340210761481E+14,41760,16847,2542,174345,768017,22879,129877749133,58775193820,6941081201,4306949573982,3.1941289185178E+15,10450677
3438,2018-06-03,3.3751771397012E+19,2.6611789037149E+14,2.8964721844063E+14,41999,16966,2500,163280,809997,22155,131441774672,61024331371,7117758182,4306949573982,3.2025929011025E+15,10450677
3439,2018-06-04,3.5808546953446E+19,2.6737375798256E+14,2.8781958444471E+14,46104,18883,2520,209733,807165,24326,129560953708,60133940822,6924276123,4306949573982,3159146670306134,10268647
3440,2018-06-05,4.2159191449634E+19,2.6658999196245E+14,3.0881977574967E+14,46860,20020,2832,212726,780654,25172,128193653288,59462983362,6777954282,4415593341674,3232844547073692,10120348
3441,2018-06-06,3.821660964318E+19,2.6502833273338E+14,3.2098679852973E+14,45323,19892,2850,206270,754070,25346,130020129065,60454007836,6887531464,4940704885522,3.1633929407889E+15,10120348
3442,2018-06-07,3.4516860131236E+19,2.6748199448036E+14,3.2964255307165E+14,48259,19638,2861,207484,775828,24254,131549571771,60799864145,6926823198,4940704885522,3161717646135360,10386506
3443,2018-06-08,3.6910357215769E+19,2.6882343713198E+14,3.3096027758362E+14,46310,20170,3028,200234,720017,24566,130576005129,60165694204,6830628297,4940704885522,3196858025453876,10956273
3444,2018-06-09,3.5682675966526E+19,2.802010294602E+14,3.059770134251E+14,38889,17827,2676,171163,769427,20786,130635958643,60391902761,6826644798,4940704885522,3.3034972837042E+15,10956273
3445,2018-06-10,3.2618277926574E+19,2.6963527233932E+14,3.23943213052E+14,40585,16908,2723,179682,771280,25391,122065507580,55894999172,6355602715,4940704885522,3.252140929108E+15,10956273
3446,2018-06-11,3.3472985709553E+19,2.7416413969626E+14,3.0233768549932E+14,45487,19136,3537,213056,768985,26587,115543618611,52592219646,6052121906,4940704885522,3.235937527065E+15,10963691
3447,2018-06-12,3.5250469753784E+19,2.7784377199297E+14,3.1611485407157E+14,46551,21896,3178,214450,770199,26358,115688375424,52125763021,5981896879,4940704885522,3.3330426096581E+15,10965233
3448,2018-06-13,3.5482936695619E+19,2.7026964239372E+14,3.2927316008598E+14,51652,20671,3138,211686,797637,27843,110301013146,48130170087,5467879138,4940704885522,3.26956308246E+15,10965233
3449,2018-06-14,3.7145680924216E+19,2.6981408654319E+14,3.0790037066413E+14,47079,21647,3267,209876,765916,26120,111265673349,49299065140,5546124227,4940704885522,3.2769123982608E+15,10977565
3450,2018-06-15,3.5317080753748E+19,2.6903205242607E+14,2.9876964641862E+14,39786,24881,2523,205708,763803,23315,112166114387,50228958367,5597351106,4940704885522,3257052453297907,11003972
3451,2018-06-16,4.0223522228055E+19,2.7175626390245E+14,2.9722313710302E+14,36471,19807,2392,158924,639775,19810,110725495001,49713149817,5481231803,4940704885522,3293273003282129,11003972
3452,2018-06-17,4.1290051171351E+19,2.6963436971325E+14,3.1915340023445E+14,37164,17825,2181,144751,648548,18680,111627586750,50240222654,5515675704,4940704885522,3295288498614167,11003972
3453,2018-06-18,3.8299510239026E+19,2.7984353687513E+14,3.0335364121124E+14,46282,21717,2341,196141,695753,22327,111805791335,50323574597,5467493937,4940704885522,3397011425173851,10769776
3454,2018-06-19,3.9377917785903E+19,2.8243803112341E+14,3.0269418553929E+14,45018,21319,2602,191650,778765,23667,115123591977,52875515392,5622399411,5024546460934,3.4350295128251E+15,10684873
3455,2018-06-20,3.8459601859605E+19,2.7910365316998E+14,2.9999875392541E+14,41009,19476,2936,198734,803076,23108,114476550256,53062211286,5548750823,5077499034879,3375738358063861,10684873
3456,2018-06-21,4.2944489688647E+19,2.8276545544782E+14,3.0249569083783E+14,38835,17273,3910,197943,752035,24046,115452923029,53480057130,5558927707,5077499034879,3.4565400692795E+15,10661165
3457,2018-06-22,4.0163620396308E+19,2.8457666062571E+14,3.0968092813859E+14,41721,17600,3867,203993,770457,27225,109099973535,49145177538,5094524683,5077499034879,3428843483299105,10554914
3458,2018-06-23,3.7309847332948E+19,2.805879500694E+14,2.9817670836835E+14,36776,14447,1888,163135,675918,21577,105081281108,47261362459,4792595716,5077499034879,3.3944688645356E+15,10554914
3459,2018-06-24,4.4858638682501E+19,2.8165158393792E+14,2.9230012293822E+14,36953,13835,2036,157851,671994,23255,103336320396,45258399723,4534155276,5077499034879,3.4548604823731E+15,10554914
3460,2018-06-25,4.1161691997834E+19,2.8270323090401E+14,3.0390412035629E+14,42286,16615,2289,200016,837265,23049,106454210497,45913849847,4655335774,5077499034879,3396680512660090,10493532
3461,2018-06-26,3.7338637152303E+19,2.800845547693E+14,2.9553173276838E+14,43429,17436,2461,195258,732170,23372,106599424374,45231180687,4607641377,5077499034879,3362826853782784,10457237
3462,2018-06-27,3.6019644274732E+19,2.8811866988606E+14,273841798223682,40206,17438,2628,187980,771938,25168,104817324742,43616747974,4489369514,5077499034879,3486660895037215,10457237
3463,2018-06-28,3.4708704257268E+19,2.7938421061614E+14,2.657361822342E+14,41574,16486,2257,187467,744784,23694,104692798115,43746066851,4530255276,5077499034879,3406501442167828,10457237
3464,2018-06-29,3.6567980890578E+19,2.7713810746077E+14,2.8729751890817E+14,41392,15426,2440,197730,735092,26267,101540131038,41876314071,4267122233,5077499034879,3378949753377580,9842220
3465,2018-06-30,3.7305873301054E+19,2.877078495963E+14,3.0481677515395E+14,35882,13673,2190,180924,632981,24450,109196524224,45179504588,4661384494,5077499034879,3.4700853895545E+15,9773635
3466,2018-07-01,3.7232683136827E+19,2.7620285718018E+14,2.8066020165175E+14,32183,12296,1990,156100,622633,19808,109310590569,45494440774,4584828339,5077499034879,3361516796005590,9773635
3467,2018-07-02,3.8599323842501E+19,2.8100377961537E+14,2.657389645469E+14,40449,13269,2374,199153,489559,24424,110882188163,46365999382,4712636111,5172892177080,3.3921109323889E+15,9817255
3468,2018-07-03,3.3193210193238E+19,2.8534683291649E+14,2.626199862667E+14,43042,15575,2147,216631,573532,24786,113198184099,47505192194,4977053341,5363678461481,3455917200717657,9869969
3469,2018-07-04,3.4280911169139E+19,2.8294202363124E+14,259151230445432,40065,16054,1787,206654,447112,23752,112828204251,46989635818,4909606511,5363678461481,3.4367892821526E+15,9869969
3470,2018-07-05,3.5017367410334E+19,2.9228198467524E+14,2.6685297464801E+14,38128,14007,1890,199463,527586,24041,113018426557,47273133704,4841875693,5363678461481,3.5604065487074E+15,9869969
3471,2018-07-06,4.0121641011323E+19,2.8755094370995E+14,2.5831476826816E+14,38468,15834,2076,200833,459075,23975,112463975557,46970401500,4759652372,5363678461481,3511897316857444,9429041
3472,2018-07-07,4.2513064343243E+19,2.9091485002308E+14,2.7632984253005E+14,32273,14029,1882,170004,484105,22246,113192104236,47226707074,4704084016,5363678461481,3.525426804281E+15,9232470
3473,2018-07-08,4.0779937887673E+19,2.8519423752995E+14,2.7302739808486E+14,31005,12901,2147,155527,631505,23498,115733153175,49046448443,4833791446,5363678461481,3452745477425563,9232470
3474,2018-07-09,3.9401917268783E+19,2.9269647226561E+14,2.9324999322943E+14,37804,14276,2028,206410,651926,25370,115417047161,48456011236,4710943919,5363678461481,3.5311741987502E+15,9387023
3475,2018-07-10,3.9283572220827E+19,2.8544915371209E+14,2.6728117578818E+14,39826,16919,2643,215914,691771,25265,111600351206,45248259714,4444717892,5363678461481,3499090624103494,9683852
3476,2018-07-11,3.8410186324369E+19,2.7760223271931E+14,2.5891573110547E+14,39901,15593,3800,202468,643920,23993,109620729950,44232502056,4465230824,5363678461481,3.3570716243563E+15,9683852
3477,2018-07-12,3.6615227595653E+19,2.8075993749724E+14,2.7580810536776E+14,39007,13922,3394,203394,566058,23309,107109804028,43689425408,4383670384,5363678461481,3441982928860222,9683852
3478,2018-07-13,3.8920566113873E+19,2.7800090419068E+14,2.6772792175705E+14,37794,12627,3889,207761,563317,22931,107191387448,43902794632,4432873295,5363678461481,3446238480969901,9418500
3479,2018-07-14,3.5149331745613E+19,2.7847394339059E+14,2.7168283368726E+14,30839,10603,17403,176342,508951,20652,107147515209,43707660945,4386280604,5363678461481,3424541366446869,9308366
3480,2018-07-15,3.575429564303E+19,2.8015751321391E+14,2.7842166389144E+14,32485,13146,12046,161018,453706,20578,108676001829,44672415912,4450321139,5363678461481,3422096291570314,9308366
